number	korean	notes
1	가게	상점
1817	화장실
1818	화장품
1819	환영
1820	환자	의사
1821	환전
1822	활발히
1823	회
1824	회사
1825	회사원
1826	회색
1827	회원
1828	회의
1829	횡단보도
1830	후	전
1831	후배	선배
1832	훌륭하다
1833	훨씬
1834	휴가
1835	휴게실
1836	휴대폰	전화기
1837	휴일	평일
1838	휴지
1839	휴지통	쓰레기통
1840	흐르다
1841	흐리다	맑다
1842	흔들다
1843	흘리다
1844	희망	절망
1845	흰색	검은색
1846	힘
1847	힘들다	쉽다
